Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州,----,20:47,00:00,-
2,定西,22:03,22:06,01:16,118
3,陇西,22:59,23:01,02:09,202
4,甘谷,23:55,23:57,03:03,281
5,天水,01:11,01:17,04:17,348
6,宝鸡,03:55,04:15,06:55,503
7,咸阳,05:45,05:48,08:25,653
8,西安,06:12,06:22,08:49,676
9,商洛,09:03,09:05,11:30,856
10,丹凤,09:36,09:39,12:01,895
11,商南,10:42,10:46,13:04,953
12,西峡,11:40,11:44,13:58,1020
13,内乡,12:12,12:16,14:26,1063
14,南阳,13:11,13:56,15:21,-
15,唐河,14:51,14:57,16:16,1186
16,桐柏,15:48,15:53,17:07,1254
17,信阳,17:10,17:22,18:24,1331
18,罗山,17:54,17:57,18:56,1377
19,息县,18:18,18:21,19:17,1404
20,潢川,18:50,18:55,19:46,1435
21,商城,19:21,19:24,20:12,1476
22,固始,19:42,19:47,20:30,1498
23,六安,20:43,20:46,21:26,1583
24,合肥,21:46,22:03,22:26,1675
25,巢湖,22:47,22:50,23:10,1739
26,芜湖,23:39,23:45,23:59,1816
27,宣城,00:37,00:41,24:51,1880
28,长兴南,01:48,01:53,25:58,1994
29,杭州,03:14,03:43,27:19,2120
30,义乌,06:16,06:19,29:52,2259
31,金华南,07:12,07:39,30:45,2264
32,武义,08:04,08:06,31:10,2269
33,永康,08:26,08:33,31:30,2290
34,缙云,09:24,09:30,32:21,2323
35,丽水,10:10,10:13,33:01,2355
36,温州,13:35,13:35,36:23,2491
